source_id,survey,band,mjd,flux,flux_error,observation_id
scale-000101,qualification-synthetic,g,62022.0,19.528462061656096,1.1123512666213122,000101-0022
scale-000101,qualification-synthetic,g,62023.0,22.299432553418235,1.1465143967363596,000101-0023
scale-000101,qualification-synthetic,g,62024.0,19.9160449023548,0.9826190954379865,000101-0024
scale-000101,qualification-synthetic,g,62025.0,18.464324271588577,1.1852911709652423,000101-0025
scale-000101,qualification-synthetic,g,62026.0,19.61833859055761,0.8447641869455158,000101-0026
scale-000101,qualification-synthetic,g,62027.0,19.927318956040747,0.8253295858248144,000101-0027
scale-000101,qualification-synthetic,g,62028.0,19.958298251922567,1.042762289514666,000101-0028
scale-000101,qualification-synthetic,g,62029.0,20.558369525065075,1.1739177816662294,000101-0029
scale-000101,qualification-synthetic,g,62030.0,21.19551026162109,1.086076962076149,000101-0030
scale-000101,qualification-synthetic,g,62031.0,21.019996426629195,1.1095646285650673,000101-0031
scale-000102,qualification-synthetic,g,62000.0,18.382866238582142,1.0179716274001922,000102-0000
scale-000102,qualification-synthetic,g,62001.0,19.84392785410328,0.8332708128039403,000102-0001
scale-000102,qualification-synthetic,g,62002.0,19.457668303385233,1.1051048017123055,000102-0002
scale-000102,qualification-synthetic,g,62003.0,20.676508809318438,0.9890809639412953,000102-0003
scale-000102,qualification-synthetic,g,62004.0,20.100191485629445,0.9916746211862174,000102-0004
scale-000102,qualification-synthetic,g,62005.0,18.81131417733749,1.06493028777632,000102-0005
scale-000102,qualification-synthetic,g,62006.0,20.02258068252767,0.9677185811238819,000102-0006
scale-000102,qualification-synthetic,g,62007.0,18.547511748466878,1.1470462255216227,000102-0007
scale-000102,qualification-synthetic,g,62008.0,18.496264954306973,1.0396814965327756,000102-0008
scale-000102,qualification-synthetic,g,62009.0,23.999434370278884,1.0559799749784218,000102-0009
scale-000102,qualification-synthetic,g,62010.0,21.10870414526295,0.9231685590184869,000102-0010
scale-000102,qualification-synthetic,g,62011.0,21.513916200860837,0.8111395879579489,000102-0011
scale-000102,qualification-synthetic,g,62012.0,20.541170447230083,1.1624954089875066,000102-0012
scale-000102,qualification-synthetic,g,62013.0,19.880886362157373,1.0294128719658415,000102-0013
scale-000102,qualification-synthetic,g,62014.0,20.64372553036414,0.8746824401755765,000102-0014
scale-000102,qualification-synthetic,g,62015.0,21.673470416751293,1.0327389044499768,000102-0015
scale-000102,qualification-synthetic,g,62016.0,19.981178398408115,0.9824760347036426,000102-0016
scale-000102,qualification-synthetic,g,62017.0,19.018198855934184,0.951299830855824,000102-0017
scale-000102,qualification-synthetic,g,62018.0,20.47122502819,1.0725411708879147,000102-0018
scale-000102,qualification-synthetic,g,62019.0,19.90961289447821,1.0374797166225826,000102-0019
scale-000102,qualification-synthetic,g,62020.0,19.113163638087947,1.0710322200954885,000102-0020
scale-000102,qualification-synthetic,g,62021.0,22.030024252225974,1.1851186559220892,000102-0021
scale-000102,qualification-synthetic,g,62022.0,18.932736765809075,1.1703715193293451,000102-0022
scale-000102,qualification-synthetic,g,62023.0,20.070792414243645,1.1651074131245864,000102-0023
scale-000102,qualification-synthetic,g,62024.0,19.500642998999478,1.1692314621374227,000102-0024
scale-000102,qualification-synthetic,g,62025.0,14.86260789787291,1.175829201849798,000102-0025
scale-000102,qualification-synthetic,g,62026.0,21.174713437161838,1.1469160650789596,000102-0026
scale-000102,qualification-synthetic,g,62027.0,20.110918983635717,0.8788300491789511,000102-0027
scale-000102,qualification-synthetic,g,62028.0,20.482966361207477,1.0636569204704616,000102-0028
scale-000102,qualification-synthetic,g,62029.0,20.11696032661205,0.9087587770570107,000102-0029
scale-000102,qualification-synthetic,g,62030.0,20.47120840705705,1.1682563839473457,000102-0030
scale-000102,qualification-synthetic,g,62031.0,21.998503970210365,1.125681214744364,000102-0031
scale-000103,qualification-synthetic,g,62000.0,20.924466772577688,0.9551296697625961,000103-0000
scale-000103,qualification-synthetic,g,62001.0,20.058774611898716,1.1593149053021599,000103-0001
scale-000103,qualification-synthetic,g,62002.0,20.32741469345341,0.8160428751839611,000103-0002
scale-000103,qualification-synthetic,g,62003.0,19.927665706851123,1.1355039555660125,000103-0003
scale-000103,qualification-synthetic,g,62004.0,20.08786901843128,1.1637808671882792,000103-0004
scale-000103,qualification-synthetic,g,62005.0,19.813500468079756,1.0062044709263067,000103-0005
scale-000103,qualification-synthetic,g,62006.0,18.395835632108977,0.9448731983490649,000103-0006
scale-000103,qualification-synthetic,g,62007.0,19.618427871484784,0.8903474367475427,000103-0007
scale-000103,qualification-synthetic,g,62008.0,19.389455414282146,0.9364702515243492,000103-0008
scale-000103,qualification-synthetic,g,62009.0,20.531667769164095,1.0655999830898069,000103-0009
scale-000103,qualification-synthetic,g,62010.0,21.515862378851217,0.9607084589148355,000103-0010
scale-000103,qualification-synthetic,g,62011.0,19.744004172864003,0.867610241940496,000103-0011
scale-000103,qualification-synthetic,g,62012.0,18.47589339096646,0.8832932387165404,000103-0012
scale-000103,qualification-synthetic,g,62013.0,20.093489782297766,0.842143790286459,000103-0013
scale-000103,qualification-synthetic,g,62014.0,19.92181883613995,1.1902431783299345,000103-0014
scale-000103,qualification-synthetic,g,62015.0,20.518966549774404,0.9476664511058303,000103-0015
scale-000103,qualification-synthetic,g,62016.0,19.685296453564128,1.0130391203259197,000103-0016
scale-000103,qualification-synthetic,g,62017.0,20.61383450408615,1.1013925931659956,000103-0017
scale-000103,qualification-synthetic,g,62018.0,21.504666128604924,0.9899718001289165,000103-0018
scale-000103,qualification-synthetic,g,62019.0,20.53899525413532,0.9256688594872541,000103-0019
scale-000103,qualification-synthetic,g,62020.0,20.479406750648877,1.0457407011279474,000103-0020
scale-000103,qualification-synthetic,g,62021.0,19.97388281994797,1.157578045229663,000103-0021
scale-000103,qualification-synthetic,g,62022.0,22.07658738653027,0.8431976028328997,000103-0022
scale-000103,qualification-synthetic,g,62023.0,18.951447422940067,0.9457634004721334,000103-0023
scale-000103,qualification-synthetic,g,62024.0,19.743150177557737,0.9442702709059975,000103-0024
scale-000103,qualification-synthetic,g,62025.0,20.26623211504107,0.8061987181943822,000103-0025
scale-000103,qualification-synthetic,g,62026.0,20.545963967442436,0.9429960238162173,000103-0026
scale-000103,qualification-synthetic,g,62027.0,20.87923855165491,1.11060440783533,000103-0027
scale-000103,qualification-synthetic,g,62028.0,19.191951352199386,0.9741665645791343,000103-0028
scale-000103,qualification-synthetic,g,62029.0,20.39998486880947,0.8730506269420193,000103-0029
scale-000103,qualification-synthetic,g,62030.0,18.666303468468602,1.174495013339486,000103-0030
scale-000103,qualification-synthetic,g,62031.0,19.784742833954198,1.1641087758888307,000103-0031
scale-000104,qualification-synthetic,g,62000.0,18.18303884162127,0.8526418439686604,000104-0000
scale-000104,qualification-synthetic,g,62001.0,21.1061800701991,0.9543539611352794,000104-0001
scale-000104,qualification-synthetic,g,62002.0,18.97242971237293,1.0469779803230774,000104-0002
scale-000104,qualification-synthetic,g,62003.0,18.179441188277977,1.1636524083922966,000104-0003
scale-000104,qualification-synthetic,g,62004.0,20.589655030438454,0.8630177667714636,000104-0004
scale-000104,qualification-synthetic,g,62005.0,19.28606946890373,1.0022345986090433,000104-0005
scale-000104,qualification-synthetic,g,62006.0,19.905801555658414,1.0599523738973327,000104-0006
scale-000104,qualification-synthetic,g,62007.0,20.773087966713113,1.0477970989325356,000104-0007
scale-000104,qualification-synthetic,g,62008.0,18.97611933191999,1.0082187016912403,000104-0008
scale-000104,qualification-synthetic,g,62009.0,20.24703555894042,0.9290275133808842,000104-0009
scale-000104,qualification-synthetic,g,62010.0,19.732234863093634,0.9332400651013126,000104-0010
scale-000104,qualification-synthetic,g,62011.0,20.167715425278043,0.8348964445840712,000104-0011
scale-000104,qualification-synthetic,g,62012.0,18.581547261707875,1.039448003896597,000104-0012
scale-000104,qualification-synthetic,g,62013.0,19.83778010713735,1.0845214200505833,000104-0013
scale-000104,qualification-synthetic,g,62014.0,18.918673812322822,0.8214143928162264,000104-0014
scale-000104,qualification-synthetic,g,62015.0,20.90680307504249,1.1553634427942052,000104-0015
scale-000104,qualification-synthetic,g,62016.0,20.140806932895313,0.9623811468921174,000104-0016
scale-000104,qualification-synthetic,g,62017.0,19.558327708979782,0.9399576770905151,000104-0017
scale-000104,qualification-synthetic,g,62018.0,17.089669433338784,1.0542952612291283,000104-0018
scale-000104,qualification-synthetic,g,62019.0,21.02588527119876,1.0293132527812825,000104-0019
scale-000104,qualification-synthetic,g,62020.0,19.428086274548225,1.1981226038431123,000104-0020
scale-000104,qualification-synthetic,g,62021.0,20.244942163753937,1.0361675081970552,000104-0021
scale-000104,qualification-synthetic,g,62022.0,21.63921984086639,1.1248371068527407,000104-0022
scale-000104,qualification-synthetic,g,62023.0,19.10762087198192,0.8187164086060366,000104-0023
scale-000104,qualification-synthetic,g,62024.0,20.528957765193713,0.9168020647516045,000104-0024
scale-000104,qualification-synthetic,g,62025.0,20.88056872072329,1.0052395713807898,000104-0025
scale-000104,qualification-synthetic,g,62026.0,20.961516222343096,0.9593080940482313,000104-0026
scale-000104,qualification-synthetic,g,62027.0,19.082702743343987,0.9851210158809404,000104-0027
scale-000104,qualification-synthetic,g,62028.0,19.250438005053997,1.1502549932080681,000104-0028
scale-000104,qualification-synthetic,g,62029.0,18.981034990045952,0.8215369939766899,000104-0029
scale-000104,qualification-synthetic,g,62030.0,19.433122898710646,1.1490799287452327,000104-0030
scale-000104,qualification-synthetic,g,62031.0,22.310984907083025,1.0073191270505208,000104-0031
scale-000105,qualification-synthetic,g,62000.0,20.22434384704153,1.111228235467585,000105-0000
scale-000105,qualification-synthetic,g,62001.0,20.948590269598416,1.0899278487363833,000105-0001
scale-000105,qualification-synthetic,g,62002.0,20.061216792932623,0.9134457468823479,000105-0002
scale-000105,qualification-synthetic,g,62003.0,20.02030815055994,1.009843706483703,000105-0003
scale-000105,qualification-synthetic,g,62004.0,20.060464250136704,0.9998204350768813,000105-0004
scale-000105,qualification-synthetic,g,62005.0,23.523954356826245,1.1887169861186482,000105-0005
scale-000105,qualification-synthetic,g,62006.0,20.13757755418945,1.111668283539374,000105-0006
scale-000105,qualification-synthetic,g,62007.0,17.48822508112608,0.8666099387992166,000105-0007
scale-000105,qualification-synthetic,g,62008.0,20.854505810800863,0.8148217757837513,000105-0008
scale-000105,qualification-synthetic,g,62009.0,20.117781416932957,1.1813361836597738,000105-0009
scale-000105,qualification-synthetic,g,62010.0,17.53061136984304,0.901914715556206,000105-0010
scale-000105,qualification-synthetic,g,62011.0,19.49157671961684,0.8680144863800707,000105-0011
scale-000105,qualification-synthetic,g,62012.0,20.368931412362862,1.1433510656513208,000105-0012
scale-000105,qualification-synthetic,g,62013.0,20.05796461035211,0.8400424792034743,000105-0013
scale-000105,qualification-synthetic,g,62014.0,18.53174722456482,0.9483700935564253,000105-0014
scale-000105,qualification-synthetic,g,62015.0,20.710258701407835,1.0189294686601094,000105-0015
scale-000105,qualification-synthetic,g,62016.0,19.061409676090484,1.1744128723491802,000105-0016
scale-000105,qualification-synthetic,g,62017.0,19.154121348252083,0.9948970516350168,000105-0017
scale-000105,qualification-synthetic,g,62018.0,18.60609073734176,0.8387239720575721,000105-0018
scale-000105,qualification-synthetic,g,62019.0,17.80323562080809,1.1377230178009197,000105-0019
scale-000105,qualification-synthetic,g,62020.0,21.114369044027303,1.147663491990878,000105-0020
scale-000105,qualification-synthetic,g,62021.0,19.3237572898329,0.8199879139140891,000105-0021
scale-000105,qualification-synthetic,g,62022.0,21.300434615155016,0.895215543801063,000105-0022
scale-000105,qualification-synthetic,g,62023.0,20.949815821252862,1.1583497883828493,000105-0023
scale-000105,qualification-synthetic,g,62024.0,20.147455783507034,0.9463202386185348,000105-0024
scale-000105,qualification-synthetic,g,62025.0,18.293725479635288,1.0132894047020327,000105-0025
scale-000105,qualification-synthetic,g,62026.0,18.4520224983293,1.1561785879053275,000105-0026
scale-000105,qualification-synthetic,g,62027.0,22.413780622426803,0.9407470118751059,000105-0027
scale-000105,qualification-synthetic,g,62028.0,19.99314522090937,1.0888118066689316,000105-0028
scale-000105,qualification-synthetic,g,62029.0,24.084209067346677,1.076247353627498,000105-0029
scale-000105,qualification-synthetic,g,62030.0,19.794284369154006,1.0889180681312964,000105-0030
scale-000105,qualification-synthetic,g,62031.0,19.13648880726197,1.1753417580872474,000105-0031
scale-000106,qualification-synthetic,g,62000.0,18.452280884864134,0.9289030765117895,000106-0000
scale-000106,qualification-synthetic,g,62001.0,19.36543166963982,1.0235250177994468,000106-0001
scale-000106,qualification-synthetic,g,62002.0,20.43213567208266,0.9059730932383355,000106-0002
scale-000106,qualification-synthetic,g,62003.0,18.991558545372847,1.1035972188896133,000106-0003
scale-000106,qualification-synthetic,g,62004.0,20.55330958838928,1.0966007083214533,000106-0004
scale-000106,qualification-synthetic,g,62005.0,19.75987194235023,0.94639382691526,000106-0005
scale-000106,qualification-synthetic,g,62006.0,20.974062333648302,1.0970304513610731,000106-0006
scale-000106,qualification-synthetic,g,62007.0,21.48806304501649,0.8354435548027483,000106-0007
scale-000106,qualification-synthetic,g,62008.0,20.487966251121744,0.8787563930540877,000106-0008
scale-000106,qualification-synthetic,g,62009.0,20.8305776660023,0.8401599550978722,000106-0009
scale-000106,qualification-synthetic,g,62010.0,20.402422710065288,0.8833587829712147,000106-0010
scale-000106,qualification-synthetic,g,62011.0,21.24523192027606,0.9510823311422083,000106-0011
scale-000106,qualification-synthetic,g,62012.0,18.757447754482456,0.880426374044663,000106-0012
scale-000106,qualification-synthetic,g,62013.0,20.03801569248718,0.8293621667517738,000106-0013
scale-000106,qualification-synthetic,g,62014.0,19.566198525873837,0.962382824276704,000106-0014
scale-000106,qualification-synthetic,g,62015.0,22.140302291659616,1.0495328392811192,000106-0015
scale-000106,qualification-synthetic,g,62016.0,21.80958919757591,1.0119276502064236,000106-0016
scale-000106,qualification-synthetic,g,62017.0,19.05949462571683,0.9052381575634564,000106-0017
scale-000106,qualification-synthetic,g,62018.0,18.414414348818116,1.1284690460806146,000106-0018
scale-000106,qualification-synthetic,g,62019.0,19.97204646559156,0.8466578169041311,000106-0019
scale-000106,qualification-synthetic,g,62020.0,20.565182280487814,0.9111785350233449,000106-0020
scale-000106,qualification-synthetic,g,62021.0,19.460986048789955,1.0688209409153893,000106-0021
scale-000106,qualification-synthetic,g,62022.0,18.63964743996881,0.8947654286642855,000106-0022
scale-000106,qualification-synthetic,g,62023.0,22.355734884950586,0.9933893286157514,000106-0023
scale-000106,qualification-synthetic,g,62024.0,19.836208434206554,0.9239028450165859,000106-0024
scale-000106,qualification-synthetic,g,62025.0,21.764045333162727,1.1733792320439531,000106-0025
scale-000106,qualification-synthetic,g,62026.0,20.266927915250463,0.8884600225577768,000106-0026
scale-000106,qualification-synthetic,g,62027.0,20.358061280884524,0.8127395112176953,000106-0027
scale-000106,qualification-synthetic,g,62028.0,21.201447649825464,0.8426424489618268,000106-0028
scale-000106,qualification-synthetic,g,62029.0,21.12998111844502,1.0321769809624406,000106-0029
scale-000106,qualification-synthetic,g,62030.0,25.874421632610836,1.1970605854468326,000106-0030
scale-000106,qualification-synthetic,g,62031.0,21.613033654466957,0.83687296736989,000106-0031
scale-000107,qualification-synthetic,g,62000.0,16.865035312563272,1.047660948359431,000107-0000
scale-000107,qualification-synthetic,g,62001.0,20.080290340388295,0.8520401216927376,000107-0001
scale-000107,qualification-synthetic,g,62002.0,19.94278181987435,1.0384919078616421,000107-0002
scale-000107,qualification-synthetic,g,62003.0,18.34613540735352,0.8803094777086309,000107-0003
scale-000107,qualification-synthetic,g,62004.0,19.57702215191263,1.0363587202415807,000107-0004
scale-000107,qualification-synthetic,g,62005.0,20.058338873927948,1.1474791337020378,000107-0005
scale-000107,qualification-synthetic,g,62006.0,20.869023160105154,1.0486269492540905,000107-0006
scale-000107,qualification-synthetic,g,62007.0,18.54700166101454,1.1414795474576576,000107-0007
scale-000107,qualification-synthetic,g,62008.0,20.0889074294191,1.1345902176498905,000107-0008
scale-000107,qualification-synthetic,g,62009.0,18.349721504563956,0.8979891511934781,000107-0009
scale-000107,qualification-synthetic,g,62010.0,20.647621147213158,0.8408516514460506,000107-0010
scale-000107,qualification-synthetic,g,62011.0,19.147169038344728,0.9097650930323156,000107-0011
scale-000107,qualification-synthetic,g,62012.0,19.86884769152897,0.8090344028577368,000107-0012
scale-000107,qualification-synthetic,g,62013.0,21.52222721639585,0.8883317584972938,000107-0013
scale-000107,qualification-synthetic,g,62014.0,17.713084966139693,1.1874300016934949,000107-0014
scale-000107,qualification-synthetic,g,62015.0,17.318644031032246,0.8904191016549906,000107-0015
scale-000107,qualification-synthetic,g,62016.0,19.96751721641823,0.932075950376731,000107-0016
scale-000107,qualification-synthetic,g,62017.0,20.250566500117387,0.9022581969127924,000107-0017
scale-000107,qualification-synthetic,g,62018.0,22.060166223489745,0.9440387827330672,000107-0018
scale-000107,qualification-synthetic,g,62019.0,20.13847354121713,1.1354729042102998,000107-0019
scale-000107,qualification-synthetic,g,62020.0,19.083354684266435,1.1673061936184763,000107-0020
scale-000107,qualification-synthetic,g,62021.0,18.998590121223273,1.1716305637239908,000107-0021
scale-000107,qualification-synthetic,g,62022.0,20.001731975086415,0.9636238570033726,000107-0022
scale-000107,qualification-synthetic,g,62023.0,21.43900685282203,1.1279616799539263,000107-0023
scale-000107,qualification-synthetic,g,62024.0,16.600107950868626,1.1277077664777346,000107-0024
scale-000107,qualification-synthetic,g,62025.0,20.02869455349409,1.009408138899809,000107-0025
scale-000107,qualification-synthetic,g,62026.0,19.05439880599107,1.1191626881181524,000107-0026
scale-000107,qualification-synthetic,g,62027.0,19.29871360792818,1.0724897481502638,000107-0027
scale-000107,qualification-synthetic,g,62028.0,21.30939998229394,1.0215522688294487,000107-0028
scale-000107,qualification-synthetic,g,62029.0,18.57306785330765,1.1707389490887254,000107-0029
scale-000107,qualification-synthetic,g,62030.0,19.543242422796624,1.1051705365393185,000107-0030
scale-000107,qualification-synthetic,g,62031.0,21.264564547337752,0.8932011292759358,000107-0031
scale-000108,qualification-synthetic,g,62000.0,20.606484589942777,1.1795193652585525,000108-0000
scale-000108,qualification-synthetic,g,62001.0,20.059340626102106,1.1163230465513676,000108-0001
scale-000108,qualification-synthetic,g,62002.0,20.353234231563505,1.1509533231701206,000108-0002
scale-000108,qualification-synthetic,g,62003.0,19.77445423301194,1.0251452080810417,000108-0003
scale-000108,qualification-synthetic,g,62004.0,20.721130130785788,0.9181734424757021,000108-0004
scale-000108,qualification-synthetic,g,62005.0,18.365988673749385,0.8124471891403628,000108-0005
scale-000108,qualification-synthetic,g,62006.0,19.76375075456943,0.8190359886495526,000108-0006
scale-000108,qualification-synthetic,g,62007.0,20.630725322853912,0.8142919367438805,000108-0007
scale-000108,qualification-synthetic,g,62008.0,21.806687390022724,0.9276264435689643,000108-0008
scale-000108,qualification-synthetic,g,62009.0,19.331900957450866,0.8276060387315747,000108-0009
scale-000108,qualification-synthetic,g,62010.0,20.176585771179006,1.0368289805418986,000108-0010
scale-000108,qualification-synthetic,g,62011.0,20.602687804208106,0.8635195744850692,000108-0011
scale-000108,qualification-synthetic,g,62012.0,19.089031513534113,1.0793101369539784,000108-0012
scale-000108,qualification-synthetic,g,62013.0,23.10222016406918,1.1939875215760694,000108-0013
scale-000108,qualification-synthetic,g,62014.0,19.64256848467474,0.9478589130566525,000108-0014
scale-000108,qualification-synthetic,g,62015.0,20.547656783591354,1.1986710370655702,000108-0015
scale-000108,qualification-synthetic,g,62016.0,20.504030254759055,0.8599362579809512,000108-0016
scale-000108,qualification-synthetic,g,62017.0,19.458793228920307,1.1176768031980013,000108-0017
scale-000108,qualification-synthetic,g,62018.0,19.38943355835351,0.8494477265645203,000108-0018
scale-000108,qualification-synthetic,g,62019.0,16.91578225209599,1.1564765497094962,000108-0019
scale-000108,qualification-synthetic,g,62020.0,19.102536511088847,0.8544430037288021,000108-0020
scale-000108,qualification-synthetic,g,62021.0,19.146118341701577,1.0227871299858131,000108-0021
scale-000108,qualification-synthetic,g,62022.0,19.287121725145305,1.182386311403157,000108-0022
scale-000108,qualification-synthetic,g,62023.0,16.700991379653196,1.1313466502825478,000108-0023
scale-000108,qualification-synthetic,g,62024.0,19.778682398626625,0.8502354182068836,000108-0024
scale-000108,qualification-synthetic,g,62025.0,21.35899479399478,1.154581854046795,000108-0025
scale-000108,qualification-synthetic,g,62026.0,19.921945517495054,1.0852703995008077,000108-0026
scale-000108,qualification-synthetic,g,62027.0,21.09845160726978,1.1400973604246019,000108-0027
scale-000108,qualification-synthetic,g,62028.0,19.033591025251482,1.0116433922723587,000108-0028
scale-000108,qualification-synthetic,g,62029.0,19.346940053463747,0.9814351352270507,000108-0029
scale-000108,qualification-synthetic,g,62030.0,21.627145057335863,1.0076947030578507,000108-0030
scale-000108,qualification-synthetic,g,62031.0,20.501419595960492,1.1040988867035728,000108-0031
scale-000109,qualification-synthetic,g,62000.0,19.041922087989086,0.828920293784942,000109-0000
scale-000109,qualification-synthetic,g,62001.0,21.378525098214396,0.8749162973206095,000109-0001
scale-000109,qualification-synthetic,g,62002.0,21.076681087075105,0.9654497042376053,000109-0002
scale-000109,qualification-synthetic,g,62003.0,19.199609187950237,1.0182263462003394,000109-0003
scale-000109,qualification-synthetic,g,62004.0,18.21282300327859,0.8226815239987508,000109-0004
scale-000109,qualification-synthetic,g,62005.0,18.366430591414264,1.1850857776103556,000109-0005
scale-000109,qualification-synthetic,g,62006.0,22.043521550751414,1.0100410002562412,000109-0006
scale-000109,qualification-synthetic,g,62007.0,19.861632413029326,1.0673064321848467,000109-0007
scale-000109,qualification-synthetic,g,62008.0,19.145062387705178,1.0674324818134167,000109-0008
scale-000109,qualification-synthetic,g,62009.0,19.45517471324145,1.188515468746529,000109-0009
scale-000109,qualification-synthetic,g,62010.0,19.097554459037976,1.0315696977621092,000109-0010
scale-000109,qualification-synthetic,g,62011.0,19.918002200006,0.9015093355480107,000109-0011
scale-000109,qualification-synthetic,g,62012.0,19.52998083274018,0.9082557179349248,000109-0012
scale-000109,qualification-synthetic,g,62013.0,23.211089351626498,0.9731291996236252,000109-0013
scale-000109,qualification-synthetic,g,62014.0,17.67333885316609,0.9678718076943579,000109-0014
scale-000109,qualification-synthetic,g,62015.0,20.53924764880438,0.8777081662569253,000109-0015
scale-000109,qualification-synthetic,g,62016.0,19.832544056043883,1.1218575246635192,000109-0016
scale-000109,qualification-synthetic,g,62017.0,21.020933412776888,0.9661390468852836,000109-0017
scale-000109,qualification-synthetic,g,62018.0,22.368391466691357,0.869405386983026,000109-0018
scale-000109,qualification-synthetic,g,62019.0,18.463851461046236,1.0905146157538461,000109-0019
scale-000109,qualification-synthetic,g,62020.0,18.820663010409234,0.9390144597163756,000109-0020
scale-000109,qualification-synthetic,g,62021.0,19.229869132923408,0.8941660993364087,000109-0021
